input/10Tasks_100_0_S.npy
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 6, 10, 10, 6, 9, 6, 5, 6, 6, 6, 10, 8, 8, 6, 6]
Gmean: 
[4.8619746724799962, 5.2439918618315433, 3.5631351326813197, 9.9999999999999805, 9.7373621917454827, 3.5631351326813197, 6.5412781768089765, 3.8640785581927091, 3.8493857369046811, 3.7371725145722143, 3.7631051358561383, 3.7469962972084874, 9.7643854101337375, 5.2068637182264732, 4.6274221105295865, 3.9300769208182658, 3.9300769208182658]
input/10Tasks_350_0_S.npy
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 8, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 7, 6, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 6, 10, 10, 6, 9, 7, 7, 7, 7, 7, 10, 9, 8, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[6, 7, 5, 10, 10, 5, 8, 6, 6, 6, 6, 6, 10, 7, 6, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 8, 7, 7, 7, 7, 7, 10, 7, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[9, 9, 6, 10, 10, 6, 9, 6, 6, 6, 6, 6, 10, 8, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[6, 6, 5, 10, 9, 5, 7, 5, 5, 5, 5, 5, 9, 6, 6, 5, 5]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[5, 6, 5, 10, 10, 5, 7, 5, 5, 5, 5, 5, 10, 6, 6, 5, 5]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 6, 6, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 8, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 7, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 7, 6, 6, 5, 6, 5, 10, 7, 6, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 8, 10, 10, 8, 9, 7, 7, 7, 7, 7, 10, 8, 8, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 6, 10, 10, 6, 9, 7, 7, 6, 7, 6, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[6, 7, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 6, 6, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[6, 7, 5, 10, 10, 5, 8, 6, 6, 6, 6, 6, 10, 7, 6, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[6, 7, 5, 10, 10, 5, 7, 5, 5, 5, 5, 5, 10, 6, 6, 5, 5]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 7, 6, 7, 6]
Gmean: 
[5.1434549412859232, 5.5411838591901414, 3.8627408770363174, 9.9999999999999662, 9.7705535075717318, 3.8627408770363174, 6.7602947839501635, 4.160958029408981, 4.1477691124417628, 4.0334347888918307, 4.0701492912092299, 4.0422683200309368, 9.7931443968233172, 5.4709034207229399, 4.902766077923391, 4.2192454960078383, 4.212873845608331]
input/10Tasks_400_0_S.npy
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 6, 10, 10, 6, 8, 7, 7, 7, 7, 7, 10, 9, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 10, 7, 10, 10, 7, 9, 7, 6, 7, 7, 6, 10, 8, 7, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 8, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 7, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[9, 10, 7, 10, 10, 7, 10, 8, 8, 8, 8, 8, 10, 9, 8, 7, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 7, 10, 10, 7, 9, 7, 7, 6, 6, 6, 10, 8, 7, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 8, 7, 10, 10, 7, 8, 7, 7, 7, 7, 7, 10, 7, 7, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 8, 8, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 7, 10, 10, 7, 8, 7, 7, 7, 7, 7, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 7, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 6, 10, 10, 6, 9, 6, 6, 6, 6, 6, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[9, 9, 7, 10, 10, 7, 9, 8, 7, 7, 7, 7, 10, 9, 8, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 8, 6, 10, 10, 6, 9, 6, 6, 6, 6, 6, 10, 8, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 7, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 8, 8, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 6, 10, 10, 6, 8, 7, 7, 7, 7, 7, 10, 7, 7, 7, 7]
Gmean: 
[5.4586219369247218, 5.8716475147519684, 4.1564105574116814, 9.9999999999999574, 9.8030064048665668, 4.1564105574116814, 6.986108266334103, 4.4514555798718618, 4.4286396361054603, 4.3237943365258058, 4.3575074884290608, 4.3263018783736511, 9.8224311347376894, 5.760866610425345, 5.2109985982633189, 4.5056317064427693, 4.504851077317185]
input/10Tasks_450_0_S.npy
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[9, 9, 8, 10, 10, 8, 9, 8, 8, 8, 8, 8, 10, 9, 9, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 7, 10, 10, 7, 8, 7, 7, 7, 7, 7, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 8, 7, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 8, 8, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 7, 10, 10, 7, 9, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[9, 9, 8, 10, 10, 8, 9, 8, 8, 8, 8, 8, 10, 9, 8, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[10, 10, 7, 10, 10, 7, 10, 8, 8, 8, 8, 8, 10, 10, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[7, 7, 6, 10, 10, 6, 8, 7, 7, 7, 7, 7, 10, 7, 7, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[10, 10, 8, 10, 10, 8, 10, 8, 8, 8, 8, 8, 10, 10, 9, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 6, 10, 10, 6, 8, 7, 7, 7, 7, 7, 10, 8, 8, 7, 7]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[10, 10, 8, 10, 10, 8, 10, 7, 7, 7, 7, 7, 10, 9, 9, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 9, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 8, 8, 8, 8]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[8, 8, 6, 10, 10, 6, 8, 6, 6, 6, 6, 6, 10, 8, 7, 6, 6]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[9, 9, 7, 10, 10, 7, 9, 7, 7, 7, 7, 7, 10, 9, 8, 8, 8]
Gmean: 
[5.7633309838967719, 6.1644649484785266, 4.4385873128777247, 9.9999999999999485, 9.8274167969822184, 4.4385873128777247, 7.2026296078153074, 4.7284232548722391, 4.7072103492031907, 4.6095545184707847, 4.6409878390994503, 4.6118935411445205, 9.8444536502103155, 6.0369323931083141, 5.4959302898794, 4.7928354444249761, 4.7921088461941972]
